Date,Open,High,Low,Close,Adj Close,Volume
2000-09-08,210.12083435058594,215.40086364746094,207.600830078125,208.92083740234375,207.8859405517578,96232
2000-09-11,212.40084838867188,232.3209228515625,211.80084228515625,228.00091552734375,226.8715057373047,271023
2000-09-12,232.80093383789062,238.44094848632812,229.20091247558594,237.00094604492188,235.8269500732422,265048
2000-09-13,238.32095336914062,238.5609588623047,229.20091247558594,235.8009490966797,234.6328887939453,176107
2000-09-14,236.40093994140625,259.2010498046875,233.0409393310547,259.2010498046875,257.9170837402344,323565
2000-09-15,266.8810729980469,281.8811340332031,255.7210235595703,260.4010314941406,259.1111145019531,486389
2000-09-18,261.6010437011719,274.80108642578125,258.00103759765625,273.4810791015625,272.1263732910156,260740
2000-09-19,278.401123046875,278.7611083984375,255.7210235595703,265.9210510253906,264.6037902832031,272923
2000-09-20,273.4810791015625,273.4810791015625,261.6010437011719,264.0010681152344,262.6933288574219,148924
2000-09-21,265.8010559082031,270.9610900878906,258.00103759765625,258.00103759765625,256.7230224609375,135824
2000-09-22,255.6010284423828,255.6010284423828,244.32098388671875,248.04098510742188,246.8123016357422,67874
2000-09-25,257.2810363769531,269.04107666015625,252.00100708007812,268.80108642578125,267.4695739746094,155682
2000-09-26,267.9610595703125,274.32110595703125,258.00103759765625,258.00103759765625,256.7230224609375,124182
2000-09-27,258.00103759765625,264.0010681152344,255.1210174560547,259.2010498046875,257.9170837402344,87599
2000-09-28,263.40106201171875,266.16107177734375,255.6010284423828,255.6010284423828,254.33489990234375,72016
2000-09-29,261.7210388183594,262.8010559082031,256.801025390625,260.1610412597656,258.872314453125,69766
2000-10-02,262.4410400390625,273.0010986328125,259.801025390625,270.7210693359375,269.3800354003906,98799
2000-10-03,270.60107421875,282.0011291503906,264.6010437011719,282.0011291503906,280.6042175292969,158516
2000-10-04,284.2811279296875,295.8011779785156,282.60113525390625,288.00115966796875,286.57452392578125,227232
2000-10-05,298.6811828613281,304.80120849609375,291.8411560058594,302.2812194824219,300.7838439941406,290140
2000-10-06,304.80120849609375,323.2812805175781,302.4012145996094,306.001220703125,304.48541259765625,430198
2000-10-09,309.0012512207031,317.4012756347656,260.4010314941406,262.8010559082031,261.499267578125,389365
2000-10-10,267.60107421875,281.1611328125,265.2010498046875,273.0010986328125,271.6487731933594,303907
2000-10-11,266.8810729980469,268.0810852050781,237.6009521484375,252.12100219726562,250.87210083007812,310290
2000-10-12,252.12100219726562,252.12100219726562,252.12100219726562,252.12100219726562,250.87210083007812,0
2000-10-13,223.68089294433594,263.88104248046875,217.80087280273438,263.88104248046875,262.5738830566406,318148
2000-10-16,281.8811340332031,281.8811340332031,255.2410125732422,258.00103759765625,256.7230224609375,201290
2000-10-17,260.4010314941406,272.7610778808594,258.24102783203125,264.0010681152344,262.6933288574219,169374
2000-10-18,262.6810607910156,264.4810485839844,241.92095947265625,262.8010559082031,261.499267578125,153282
2000-10-19,268.0810852050781,268.4410705566406,256.2010192871094,261.00103759765625,259.7081604003906,82766
2000-10-20,264.6010437011719,264.6010437011719,252.84100341796875,255.6010284423828,254.33489990234375,116849
2000-10-23,254.40101623535156,257.88104248046875,247.20098876953125,251.1610107421875,249.9168701171875,55741
2000-10-24,252.00100708007812,271.2010803222656,251.88101196289062,271.2010803222656,269.857666015625,99699
2000-10-25,265.3210754394531,273.0010986328125,261.00103759765625,261.00103759765625,259.7081604003906,88182
2000-10-26,257.4010314941406,263.76104736328125,252.00100708007812,253.20101928710938,251.94677734375,52116
2000-10-27,262.6810607910156,262.8010559082031,255.96102905273438,256.801025390625,255.52894592285156,51041
2000-10-30,262.0810546875,269.40106201171875,259.321044921875,264.0010681152344,262.6933288574219,62924
2000-10-31,264.0010681152344,264.0010681152344,264.0010681152344,264.0010681152344,262.6933288574219,0
2000-11-01,264.0010681152344,264.0010681152344,264.0010681152344,264.0010681152344,262.6933288574219,0
2000-11-02,259.2010498046875,269.7610778808594,258.12103271484375,269.04107666015625,267.7083740234375,56133
2000-11-03,272.4010925292969,283.5611267089844,272.4010925292969,277.8011169433594,276.4250183105469,129582
2000-11-06,288.00115966796875,290.88116455078125,280.4411315917969,283.3211364746094,281.9176940917969,92541
2000-11-07,287.4011535644531,288.00115966796875,277.9211120605469,279.4811096191406,278.0966796875,98891
2000-11-08,283.0811462402344,293.64117431640625,280.4411315917969,285.48114013671875,284.0669860839844,124866
2000-11-09,284.2811279296875,286.8011474609375,272.4010925292969,272.6410827636719,271.29052734375,81066
2000-11-10,274.20111083984375,279.4811096191406,246.0009765625,246.0009765625,244.7823944091797,119957
2000-11-13,243.60096740722656,254.28102111816406,231.84092712402344,250.80101013183594,249.55865478515625,161932
2000-11-14,256.801025390625,269.5210876464844,252.3610076904297,269.40106201171875,268.0665588378906,81699
2000-11-15,272.4010925292969,276.7210998535156,261.6010437011719,270.60107421875,269.2606201171875,100774
2000-11-16,271.3210754394531,274.20111083984375,267.7210693359375,273.6011047363281,272.2458190917969,62533
2000-11-17,279.0011291503906,282.60113525390625,269.16107177734375,270.0010681152344,268.6636047363281,175099
2000-11-20,267.60107421875,267.60107421875,246.0009765625,252.00100708007812,250.75270080566406,94382
2000-11-21,252.00100708007812,258.00103759765625,248.16099548339844,258.00103759765625,256.7230224609375,70216
2000-11-22,253.80101013183594,257.6410217285156,232.200927734375,240.00096130371094,238.81210327148438,117799
2000-11-23,243.240966796875,245.16098022460938,229.44091796875,232.56092834472656,231.40892028808594,83208
2000-11-24,236.5209503173828,252.00100708007812,225.1208953857422,252.00100708007812,250.75270080566406,111316
2000-11-27,255.0010223388672,264.841064453125,248.16099548339844,250.68099975585938,249.43923950195312,75749
2000-11-28,249.00099182128906,254.76101684570312,242.0409698486328,246.60098266601562,245.37942504882812,63274
2000-11-29,244.8009796142578,262.0810546875,238.44094848632812,261.00103759765625,259.7081604003906,120507
2000-11-30,262.8010559082031,269.8810729980469,252.72100830078125,262.2010498046875,260.9022216796875,145099
